Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
1970,8.33,15.25,10.77,6.67,1.2,14.75,8.85,11.8,11.8,11.8,0.1,0.183,0.129,0.08,0.177,0.106,0.142,0.142,0.142
1971,8.33,15.25,10.77,6.67,1.339,14.75,8.85,11.8,11.8,11.8,0.112,0.204,0.144,0.089,0.197,0.118,0.158,0.158,0.158
1972,8.33,15.25,10.77,6.67,1.484,14.75,8.85,11.8,11.8,11.8,0.124,0.226,0.16,0.099,0.219,0.131,0.175,0.175,0.175
1973,8.33,15.25,10.77,12.5,1.847,13.29,7.97,10.63,10.63,10.63,0.154,0.282,0.199,0.231,0.245,0.147,0.196,0.196,0.196
1974,8.33,15.25,10.77,9.52,2.078,14.03,8.42,11.23,11.23,11.23,0.173,0.317,0.224,0.198,0.292,0.175,0.233,0.233,0.233
1975,8.33,15.25,10.77,11.83,2.94,13.46,8.07,10.76,10.76,10.76,0.245,0.448,0.317,0.348,0.396,0.237,0.316,0.316,0.316
1976,8.33,15.25,10.77,8.59,2.93,14.26,8.56,11.41,11.41,11.41,0.244,0.447,0.316,0.252,0.418,0.251,0.334,0.334,0.334
1977,8.33,15.25,10.77,14.81,2.455,12.71,7.63,10.17,10.17,10.17,0.204,0.374,0.264,0.364,0.312,0.187,0.25,0.25,0.25
1978,8.33,15.25,10.77,23.53,2.498,10.53,6.32,8.42,8.42,8.42,0.208,0.381,0.269,0.588,0.263,0.158,0.21,0.21,0.21
1979,8.33,15.25,10.77,28.87,2.715,9.2,5.52,7.36,7.36,7.36,0.226,0.414,0.292,0.784,0.25,0.15,0.2,0.2,0.2
1980,8.33,15.25,10.77,21.77,4.344,10.97,6.58,8.78,8.78,8.78,0.362,0.662,0.468,0.946,0.476,0.286,0.381,0.381,0.381
1981,8.33,15.25,10.77,24.03,4.805,10.41,6.24,8.33,8.33,8.33,0.4,0.733,0.518,1.155,0.5,0.3,0.4,0.4,0.4
1982,8.33,15.25,10.77,22.29,4.573,10.84,6.5,8.67,8.67,8.67,0.381,0.697,0.492,1.019,0.496,0.297,0.396,0.396,0.396
1983,8.33,15.25,10.77,27.29,4.053,9.59,5.75,7.67,7.67,7.67,0.338,0.618,0.436,1.106,0.389,0.233,0.311,0.311,0.311
1984,8.33,15.25,10.77,29.2,3.913,9.11,5.47,7.29,7.29,7.29,0.326,0.597,0.421,1.143,0.356,0.214,0.285,0.285,0.285
1985,8.33,15.25,10.77,30.62,3.278,8.76,5.26,7.01,7.01,7.01,0.273,0.5,0.353,1.004,0.287,0.172,0.23,0.23,0.23
1986,8.33,15.25,10.77,19.49,4.725,11.54,6.92,9.23,9.23,9.23,0.394,0.721,0.509,0.921,0.545,0.327,0.436,0.436,0.436
1987,8.33,15.25,10.77,16.13,7.464,12.38,7.43,9.91,9.91,9.91,0.622,1.138,0.804,1.204,0.924,0.555,0.74,0.74,0.74
1988,8.33,15.25,10.77,25.69,2.604,9.99,5.99,7.99,7.99,7.99,0.217,0.397,0.28,0.669,0.26,0.156,0.208,0.208,0.208
1989,8.33,15.25,10.77,18.19,3.727,11.87,7.12,9.49,9.49,9.49,0.31,0.568,0.401,0.678,0.442,0.265,0.354,0.354,0.354
1990,8.33,15.25,10.77,39.49,6.559,6.54,3.92,5.23,5.23,5.23,0.546,1.0,0.706,2.59,0.429,0.257,0.343,0.343,0.343
1991,8.33,15.25,10.77,26.72,6.386,9.73,5.84,7.79,7.79,7.79,0.532,0.974,0.688,1.706,0.621,0.373,0.497,0.497,0.497
1992,8.33,15.25,10.77,25.9,7.875,9.94,5.96,7.95,7.95,7.95,0.656,1.201,0.848,2.04,0.783,0.469,0.626,0.626,0.626
1993,8.33,15.25,10.77,27.36,6.806,9.57,5.74,7.66,7.66,7.66,0.567,1.038,0.733,1.862,0.651,0.391,0.521,0.521,0.521
1994,8.33,15.25,10.77,23.46,8.839,10.55,6.33,8.44,8.44,8.44,0.736,1.348,0.952,2.074,0.933,0.56,0.746,0.746,0.746
1995,8.33,15.25,10.77,19.19,11.91,11.62,6.97,9.29,9.29,9.29,0.992,1.816,1.283,2.285,1.384,0.83,1.106,1.106,1.106
1996,8.33,15.25,10.77,14.9,12.024,12.69,7.61,10.15,10.15,10.15,1.002,1.834,1.295,1.792,1.526,0.915,1.22,1.22,1.22
1997,8.33,15.25,10.77,11.75,12.339,13.48,8.09,10.78,10.78,10.78,1.028,1.882,1.329,1.45,1.663,0.998,1.33,1.33,1.33
1998,8.33,15.25,10.77,12.59,11.989,13.26,7.96,10.61,10.61,10.61,0.999,1.828,1.291,1.509,1.59,0.954,1.272,1.272,1.272
1999,8.33,15.25,10.77,13.04,11.414,13.15,7.89,10.52,10.52,10.52,0.951,1.741,1.229,1.488,1.501,0.901,1.201,1.201,1.201
2000,8.33,15.25,10.77,13.24,12.167,13.1,7.86,10.48,10.48,10.48,1.013,1.855,1.31,1.611,1.594,0.956,1.275,1.275,1.275
2001,8.46,14.8,11.83,12.16,12.116,13.19,7.91,10.55,10.55,10.55,1.025,1.793,1.433,1.473,1.598,0.958,1.278,1.278,1.278
2002,7.92,14.58,12.84,12.08,12.315,13.15,7.89,10.52,10.52,10.52,0.975,1.795,1.581,1.488,1.619,0.972,1.296,1.296,1.296
2003,7.57,14.66,11.61,12.19,13.322,13.49,8.1,10.79,10.79,10.79,1.008,1.953,1.547,1.624,1.797,1.079,1.437,1.437,1.437
2004,7.13,15.27,11.78,11.9,14.814,13.48,8.09,10.78,10.78,10.78,1.056,2.262,1.745,1.763,1.997,1.198,1.597,1.597,1.597
2005,7.95,14.28,12.59,10.85,17.494,13.58,8.15,10.87,10.87,10.87,1.391,2.498,2.203,1.898,2.376,1.426,1.902,1.902,1.902
2006,7.7,14.04,11.57,11.1,19.322,13.9,8.34,11.12,11.12,11.12,1.488,2.713,2.236,2.145,2.686,1.611,2.149,2.149,2.149
2007,7.01,14.14,11.59,10.15,23.661,14.28,8.57,11.42,11.42,11.42,1.659,3.346,2.742,2.402,3.379,2.028,2.702,2.702,2.702
2008,6.25,14.38,10.99,9.1,27.425,14.82,8.89,11.86,11.86,11.86,1.714,3.944,3.014,2.496,4.064,2.438,3.253,3.253,3.253
2009,7.09,14.55,11.67,7.23,28.505,14.87,8.92,11.89,11.89,11.89,2.021,4.147,3.326,2.061,4.239,2.543,3.389,3.389,3.389
2010,6.95,13.49,11.62,6.67,33.56,15.32,9.19,12.25,12.25,12.25,2.332,4.527,3.9,2.238,5.141,3.084,4.111,4.111,4.111
2011,6.97,13.54,11.69,6.48,38.646,15.33,9.2,12.26,12.26,12.26,2.694,5.233,4.518,2.504,5.924,3.555,4.738,4.738,4.738
2012,7.29,14.37,12.24,5.97,44.059,15.03,9.02,12.03,12.03,12.03,3.212,6.331,5.393,2.63,6.622,3.974,5.3,5.3,5.3
2013,7.59,15.22,12.32,5.76,48.681,14.78,8.87,11.82,11.82,11.82,3.695,7.409,5.997,2.804,7.195,4.318,5.754,5.754,5.754
2014,7.04,16.23,13.1,5.14,52.567,14.63,8.78,11.7,11.7,11.7,3.701,8.532,6.886,2.702,7.69,4.615,6.15,6.15,6.15
2015,7.74,17.62,13.54,4.95,49.827,14.04,8.42,11.23,11.23,11.23,3.857,8.78,6.747,2.466,6.996,4.195,5.596,5.596,5.596
2016,6.22,17.94,14.63,5.54,46.998,13.92,8.35,11.13,11.13,11.13,2.923,8.431,6.876,2.604,6.542,3.924,5.231,5.231,5.231
2017,5.9,18.32,14.43,5.61,54.27,13.94,8.36,11.15,11.15,11.15,3.202,9.942,7.831,3.045,7.565,4.537,6.051,6.051,6.051
2018,5.49,17.15,14.89,6.27,56.509,14.05,8.43,11.24,11.24,11.24,3.102,9.691,8.414,3.543,7.94,4.764,6.352,6.352,6.352
2019,5.59,17.73,15.35,6.23,60.22,13.77,8.26,11.02,11.02,11.02,3.366,10.677,9.244,3.752,8.292,4.974,6.636,6.636,6.636
2020,4.92,15.93,16.67,5.65,69.17,14.21,8.52,11.36,11.36,11.36,3.403,11.019,11.531,3.908,9.829,5.893,7.858,7.858,7.858
2021,4.96,16.72,18.98,6.09,66.0,13.31,7.99,10.65,10.65,10.65,3.274,11.035,12.527,4.019,8.785,5.273,7.029,7.029,7.029
2022,4.88,16.47,16.66,6.09,71.761,13.98,8.39,11.18,11.18,11.18,3.502,11.819,11.955,4.37,10.032,6.021,8.023,8.023,8.023
2023,5.51,18.86,15.95,6.09,78.132,13.4,8.04,10.72,10.72,10.72,4.305,14.736,12.462,4.758,10.47,6.282,8.376,8.376,8.376
2024,4.06,19.21,15.95,6.09,85.049,13.67,8.2,10.94,10.94,10.94,3.453,16.338,13.565,5.179,11.626,6.974,9.304,9.304,9.304
2025,4.06,19.21,15.95,6.09,97.614,13.67,8.2,10.94,10.94,10.94,3.963,18.752,15.569,5.945,13.344,8.004,10.679,10.679,10.679
2026,4.06,19.21,15.95,6.09,101.031,13.67,8.2,10.94,10.94,10.94,4.102,19.408,16.114,6.153,13.811,8.285,11.053,11.053,11.053
