Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
1960,2.23,8.55,2.37,5.0,0.504,24.56,12.28,12.28,12.28,20.46,0.011,0.043,0.012,0.025,0.124,0.062,0.062,0.062,0.103
1961,2.23,8.55,2.37,5.0,0.536,24.56,12.28,12.28,12.28,20.46,0.012,0.046,0.013,0.027,0.132,0.066,0.066,0.066,0.11
1962,2.23,8.55,2.37,5.0,0.589,24.56,12.28,12.28,12.28,20.46,0.013,0.05,0.014,0.029,0.145,0.072,0.072,0.072,0.121
1963,2.23,8.55,2.37,5.0,0.62,24.56,12.28,12.28,12.28,20.46,0.014,0.053,0.015,0.031,0.152,0.076,0.076,0.076,0.127
1964,2.23,8.55,2.37,5.0,0.666,24.56,12.28,12.28,12.28,20.46,0.015,0.057,0.016,0.033,0.164,0.082,0.082,0.082,0.136
1965,2.23,8.55,2.37,5.0,0.705,24.56,12.28,12.28,12.28,20.46,0.016,0.06,0.017,0.035,0.173,0.087,0.087,0.087,0.144
1966,2.23,8.55,2.37,5.0,0.764,24.56,12.28,12.28,12.28,20.46,0.017,0.065,0.018,0.038,0.188,0.094,0.094,0.094,0.156
1967,2.23,8.55,2.37,5.0,0.624,24.56,12.28,12.28,12.28,20.46,0.014,0.053,0.015,0.031,0.153,0.077,0.077,0.077,0.128
1968,2.23,8.55,2.37,5.0,0.624,24.56,12.28,12.28,12.28,20.46,0.014,0.053,0.015,0.031,0.153,0.077,0.077,0.077,0.128
1969,2.23,8.55,2.37,5.0,0.796,24.56,12.28,12.28,12.28,20.46,0.018,0.068,0.019,0.04,0.196,0.098,0.098,0.098,0.163
1970,2.23,8.55,2.37,5.0,1.506,24.56,12.28,12.28,12.28,20.46,0.034,0.129,0.036,0.075,0.37,0.185,0.185,0.185,0.308
1971,2.23,8.55,2.37,5.0,1.102,24.56,12.28,12.28,12.28,20.46,0.025,0.094,0.026,0.055,0.271,0.135,0.135,0.135,0.225
1972,2.23,8.55,2.37,5.0,1.473,24.56,12.28,12.28,12.28,20.46,0.033,0.126,0.035,0.074,0.362,0.181,0.181,0.181,0.301
1973,2.23,8.55,2.37,5.0,1.82,24.56,12.28,12.28,12.28,20.46,0.041,0.156,0.043,0.091,0.447,0.223,0.223,0.223,0.372
1974,2.23,8.55,2.37,5.0,2.982,24.56,12.28,12.28,12.28,20.46,0.066,0.255,0.071,0.149,0.732,0.366,0.366,0.366,0.61
1975,2.23,8.55,2.37,5.0,3.333,24.56,12.28,12.28,12.28,20.46,0.074,0.285,0.079,0.167,0.819,0.409,0.409,0.409,0.682
1976,2.23,8.55,2.37,5.0,4.357,24.56,12.28,12.28,12.28,20.46,0.097,0.373,0.103,0.218,1.07,0.535,0.535,0.535,0.891
1977,2.23,8.55,2.37,5.0,4.324,24.56,12.28,12.28,12.28,20.46,0.096,0.37,0.102,0.216,1.062,0.531,0.531,0.531,0.885
1978,2.23,8.55,2.37,5.0,4.383,24.56,12.28,12.28,12.28,20.46,0.098,0.375,0.104,0.219,1.077,0.538,0.538,0.538,0.897
1979,2.23,8.55,2.37,5.0,5.671,24.56,12.28,12.28,12.28,20.46,0.126,0.485,0.134,0.284,1.393,0.696,0.696,0.696,1.16
1980,2.23,8.55,2.37,5.0,7.704,24.56,12.28,12.28,12.28,20.46,0.172,0.659,0.183,0.385,1.892,0.946,0.946,0.946,1.576
1981,2.23,8.55,2.37,5.0,19.737,24.56,12.28,12.28,12.28,20.46,0.44,1.688,0.468,0.987,4.847,2.424,2.424,2.424,4.038
1982,2.23,8.55,2.37,5.0,17.132,24.56,12.28,12.28,12.28,20.46,0.382,1.465,0.406,0.857,4.208,2.104,2.104,2.104,3.505
1983,2.23,8.55,2.37,5.0,11.651,24.56,12.28,12.28,12.28,20.46,0.26,0.996,0.276,0.583,2.862,1.431,1.431,1.431,2.384
1984,2.23,8.55,2.37,5.0,8.818,24.56,12.28,12.28,12.28,20.46,0.197,0.754,0.209,0.441,2.166,1.083,1.083,1.083,1.804
1985,2.23,8.55,2.37,5.0,8.849,24.56,12.28,12.28,12.28,20.46,0.197,0.757,0.21,0.442,2.173,1.087,1.087,1.087,1.811
1986,2.23,8.55,2.37,5.0,6.577,24.56,12.28,12.28,12.28,20.46,0.147,0.562,0.156,0.329,1.615,0.808,0.808,0.808,1.346
1987,2.23,8.55,2.37,5.0,6.321,24.56,12.28,12.28,12.28,20.46,0.141,0.54,0.15,0.316,1.552,0.776,0.776,0.776,1.293
1988,2.23,8.55,2.37,5.0,5.958,24.56,12.28,12.28,12.28,20.46,0.133,0.509,0.141,0.298,1.463,0.732,0.732,0.732,1.219
1989,2.23,8.55,2.37,5.0,5.28,24.56,12.28,12.28,12.28,20.46,0.118,0.451,0.125,0.264,1.297,0.648,0.648,0.648,1.08
1990,2.23,8.55,2.37,5.0,6.484,24.56,12.28,12.28,12.28,20.46,0.145,0.554,0.154,0.324,1.593,0.796,0.796,0.796,1.327
1991,2.11,8.55,2.37,5.0,7.143,24.59,12.3,12.3,12.3,20.49,0.151,0.611,0.169,0.357,1.757,0.879,0.879,0.879,1.464
1992,1.47,8.55,2.37,5.0,6.247,24.78,12.39,12.39,12.39,20.65,0.092,0.534,0.148,0.312,1.548,0.774,0.774,0.774,1.29
1993,1.8,8.55,2.37,5.0,6.807,24.69,12.34,12.34,12.34,20.57,0.123,0.582,0.161,0.34,1.681,0.84,0.84,0.84,1.4
1994,2.35,8.55,2.37,5.0,9.648,24.52,12.26,12.26,12.26,20.43,0.227,0.825,0.229,0.482,2.366,1.183,1.183,1.183,1.971
1995,3.87,8.55,2.37,5.0,16.91,24.06,12.03,12.03,12.03,20.05,0.654,1.446,0.401,0.846,4.069,2.034,2.034,2.034,3.391
1996,3.67,8.55,2.37,5.0,22.288,24.13,12.06,12.06,12.06,20.1,0.818,1.906,0.528,1.114,5.378,2.688,2.688,2.688,4.48
1997,3.2,8.55,2.37,5.0,24.102,24.27,12.13,12.13,12.13,20.22,0.771,2.061,0.571,1.205,5.85,2.924,2.924,2.924,4.873
1998,3.49,8.55,2.37,5.0,26.21,24.18,12.09,12.09,12.09,20.15,0.915,2.241,0.621,1.31,6.338,3.169,3.169,3.169,5.281
1999,4.07,8.55,2.37,5.0,7.097,24.0,12.0,12.0,12.0,20.0,0.289,0.607,0.168,0.355,1.703,0.852,0.852,0.852,1.419
2000,2.2,8.55,2.37,5.0,8.301,24.57,12.28,12.28,12.28,20.47,0.183,0.71,0.197,0.415,2.039,1.019,1.019,1.019,1.699
2001,2.53,8.55,2.78,5.0,8.827,24.34,12.17,12.17,12.17,20.29,0.223,0.755,0.245,0.441,2.148,1.074,1.074,1.074,1.791
2002,4.92,8.55,2.74,5.0,11.406,23.64,11.82,11.82,11.82,19.7,0.561,0.975,0.313,0.57,2.696,1.348,1.348,1.348,2.247
2003,2.46,8.55,4.01,5.0,12.569,24.0,12.0,12.0,12.0,20.0,0.309,1.075,0.504,0.628,3.016,1.508,1.508,1.508,2.514
2004,2.68,8.55,6.55,5.0,16.292,23.17,11.58,11.58,11.58,19.31,0.437,1.393,1.067,0.815,3.775,1.887,1.887,1.887,3.146
2005,2.23,8.55,6.41,5.0,21.08,23.34,11.67,11.67,11.67,19.45,0.47,1.802,1.351,1.054,4.92,2.46,2.46,2.46,4.1
2006,2.83,8.55,7.32,5.0,28.615,22.89,11.45,11.45,11.45,19.08,0.81,2.447,2.095,1.431,6.55,3.276,3.276,3.276,5.46
2007,2.04,8.55,4.29,5.0,33.391,24.03,12.02,12.02,12.02,20.03,0.681,2.855,1.432,1.67,8.024,4.014,4.014,4.014,6.688
2008,3.4,8.55,4.59,5.0,40.737,23.54,11.77,11.77,11.77,19.61,1.385,3.483,1.87,2.037,9.59,4.795,4.795,4.795,7.989
2009,3.28,8.55,3.69,5.0,35.401,23.84,11.92,11.92,11.92,19.87,1.161,3.027,1.306,1.77,8.44,4.22,4.22,4.22,7.034
2010,3.25,8.55,2.7,5.0,44.039,24.15,12.07,12.07,12.07,20.12,1.431,3.765,1.189,2.202,10.635,5.315,5.315,5.315,8.861
2011,3.35,8.55,2.77,5.0,49.736,24.1,12.05,12.05,12.05,20.08,1.666,4.252,1.378,2.487,11.986,5.993,5.993,5.993,9.987
2012,3.39,8.55,3.67,5.0,55.677,23.82,11.91,11.91,11.91,19.85,1.887,4.76,2.043,2.784,13.262,6.631,6.631,6.631,11.052
2013,3.32,8.68,3.46,5.0,62.414,23.86,11.93,11.93,11.93,19.89,2.072,5.418,2.16,3.121,14.892,7.446,7.446,7.446,12.414
2014,3.1,9.04,3.34,5.0,68.902,23.86,11.93,11.93,11.93,19.88,2.136,6.229,2.301,3.445,16.44,8.22,8.22,8.22,13.698
2015,3.78,9.26,5.33,5.0,59.163,22.99,11.5,11.5,11.5,19.16,2.236,5.479,3.153,2.958,13.602,6.804,6.804,6.804,11.336
2016,4.44,6.65,4.87,5.0,48.558,23.71,11.86,11.86,11.86,19.76,2.156,3.229,2.365,2.428,11.513,5.759,5.759,5.759,9.595
2017,3.59,6.12,4.44,5.0,45.089,24.25,12.13,12.13,12.13,20.21,1.619,2.759,2.002,2.254,10.934,5.469,5.469,5.469,9.113
2018,3.95,5.94,3.88,5.0,50.609,24.37,12.18,12.18,12.18,20.3,1.999,3.006,1.964,2.53,12.333,6.164,6.164,6.164,10.274
2019,3.68,5.85,3.76,5.0,80.186,24.51,12.26,12.26,12.26,20.43,2.951,4.691,3.015,4.009,19.654,9.831,9.831,9.831,16.382
2020,5.23,5.13,4.18,5.0,71.83,24.14,12.07,12.07,12.07,20.11,3.757,3.685,3.003,3.592,17.34,8.67,8.67,8.67,14.445
2021,8.06,5.14,4.31,5.0,73.098,23.25,11.62,11.62,11.62,19.37,5.892,3.757,3.151,3.655,16.995,8.494,8.494,8.494,14.159
2022,4.52,4.3,4.31,5.0,77.634,24.56,12.28,12.28,12.28,20.47,3.509,3.338,3.346,3.882,19.067,9.533,9.533,9.533,15.892
2023,6.21,3.65,4.31,5.0,58.487,24.25,12.12,12.12,12.12,20.21,3.632,2.135,2.521,2.924,14.183,7.089,7.089,7.089,11.82
2024,3.07,2.98,4.31,5.0,30.271,25.39,12.7,12.7,12.7,21.16,0.929,0.902,1.305,1.514,7.686,3.844,3.844,3.844,6.405
2025,3.07,2.98,4.31,5.0,34.895,25.39,12.7,12.7,12.7,21.16,1.071,1.04,1.504,1.745,8.86,4.432,4.432,4.432,7.384
2026,3.07,2.98,4.31,5.0,36.117,25.39,12.7,12.7,12.7,21.16,1.109,1.076,1.557,1.806,9.17,4.587,4.587,4.587,7.642
