Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
1982,35.44,14.71,9.16,2.26,48.724,9.61,1.92,9.61,7.69,9.61,17.268,7.167,4.463,1.101,4.682,0.936,4.682,3.747,4.682
1983,35.44,14.71,9.16,2.26,41.071,9.61,1.92,9.61,7.69,9.61,14.556,6.042,3.762,0.928,3.947,0.789,3.947,3.158,3.947
1984,35.44,14.71,9.16,2.26,38.036,9.61,1.92,9.61,7.69,9.61,13.48,5.595,3.484,0.86,3.655,0.73,3.655,2.925,3.655
1985,35.44,14.71,9.16,2.26,33.035,9.61,1.92,9.61,7.69,9.61,11.708,4.859,3.026,0.747,3.175,0.634,3.175,2.54,3.175
1986,35.44,14.71,9.16,2.26,27.65,9.61,1.92,9.61,7.69,9.61,9.799,4.067,2.533,0.625,2.657,0.531,2.657,2.126,2.657
1987,35.44,14.71,9.16,2.26,27.248,9.61,1.92,9.61,7.69,9.61,9.657,4.008,2.496,0.616,2.619,0.523,2.619,2.095,2.619
1988,35.44,14.71,9.16,2.26,28.062,9.61,1.92,9.61,7.69,9.61,9.945,4.128,2.57,0.634,2.697,0.539,2.697,2.158,2.697
1989,35.44,14.71,9.16,2.26,30.316,9.61,1.92,9.61,7.69,9.61,10.744,4.459,2.777,0.685,2.913,0.582,2.913,2.331,2.913
1990,35.44,14.71,9.16,2.26,37.402,9.61,1.92,9.61,7.69,9.61,13.255,5.502,3.426,0.845,3.594,0.718,3.594,2.876,3.594
1991,35.44,14.71,9.16,2.26,42.042,9.61,1.92,9.61,7.69,9.61,14.9,6.184,3.851,0.95,4.04,0.807,4.04,3.233,4.04
1992,27.26,14.72,9.16,2.26,43.588,11.65,2.33,11.65,9.32,11.65,11.882,6.416,3.993,0.985,5.078,1.016,5.078,4.062,5.078
1993,32.83,14.57,9.16,2.26,42.278,10.29,2.06,10.29,8.24,10.29,13.88,6.16,3.873,0.955,4.35,0.871,4.35,3.484,4.35
1994,31.3,16.81,9.16,2.26,42.98,10.12,2.02,10.12,8.09,10.12,13.453,7.225,3.937,0.971,4.35,0.868,4.35,3.477,4.35
1995,28.45,16.84,9.16,2.26,45.577,10.82,2.16,10.82,8.66,10.82,12.967,7.675,4.175,1.03,4.931,0.984,4.931,3.947,4.931
1996,25.25,15.25,9.16,2.26,50.448,12.02,2.4,12.02,9.62,12.02,12.738,7.693,4.621,1.14,6.064,1.211,6.064,4.853,6.064
1997,30.72,12.3,9.16,2.26,52.77,11.39,2.28,11.39,9.11,11.39,16.211,6.491,4.834,1.193,6.01,1.203,6.01,4.807,6.01
1998,41.16,23.98,9.16,2.26,46.669,5.86,1.17,5.86,4.69,5.86,19.209,11.191,4.275,1.055,2.735,0.546,2.735,2.189,2.735
1999,37.37,23.33,9.16,2.26,51.419,6.97,1.39,6.97,5.58,6.97,19.215,11.996,4.71,1.162,3.584,0.715,3.584,2.869,3.584
2000,31.79,17.84,9.16,2.26,60.258,9.74,1.95,9.74,7.79,9.74,19.156,10.75,5.52,1.362,5.869,1.175,5.869,4.694,5.869
2001,30.91,20.9,8.76,2.26,58.548,9.29,1.86,9.29,7.43,9.29,18.097,12.237,5.129,1.323,5.439,1.089,5.439,4.35,5.439
2002,27.21,21.29,8.57,2.26,60.287,10.17,2.03,10.17,8.13,10.17,16.404,12.835,5.167,1.362,6.131,1.224,6.131,4.901,6.131
2003,26.23,21.46,8.7,2.26,68.618,10.34,2.07,10.34,8.27,10.34,17.999,14.725,5.97,1.551,7.095,1.42,7.095,5.675,7.095
2004,25.99,20.19,8.24,2.26,82.27,10.83,2.17,10.83,8.66,10.83,21.382,16.61,6.779,1.859,8.91,1.785,8.91,7.125,8.91
2005,27.46,19.29,8.8,2.26,104.437,10.55,2.11,10.55,8.44,10.55,28.678,20.146,9.19,2.36,11.018,2.204,11.018,8.814,11.018
2006,28.78,21.6,9.69,2.26,119.839,9.42,1.88,9.42,7.53,9.42,34.49,25.885,11.612,2.708,11.289,2.253,11.289,9.024,11.289
2007,28.95,19.26,8.51,2.26,132.26,10.26,2.05,10.26,8.2,10.26,38.289,25.473,11.255,2.989,13.57,2.711,13.57,10.845,13.57
2008,27.56,19.26,7.08,2.26,165.274,10.96,2.19,10.96,8.77,10.96,45.55,31.832,11.701,3.735,18.114,3.62,18.114,14.495,18.114
2009,25.95,15.84,7.52,2.26,136.436,12.11,2.42,12.11,9.69,12.11,35.405,21.611,10.26,3.083,16.522,3.302,16.522,13.221,16.522
2010,25.95,15.84,6.84,2.26,167.949,12.28,2.46,12.28,9.82,12.28,43.583,26.603,11.488,3.796,20.624,4.132,20.624,16.493,20.624
2011,22.01,15.84,7.58,1.35,202.614,13.3,2.66,13.3,10.64,13.3,44.595,32.094,15.358,2.735,26.948,5.39,26.948,21.558,26.948
2012,23.1,15.84,8.26,0.86,247.529,12.99,2.6,12.99,10.39,12.99,57.179,39.209,20.446,2.129,32.154,6.436,32.154,25.718,32.154
2013,25.27,15.84,8.75,0.63,253.963,12.38,2.48,12.38,9.9,12.38,64.176,40.228,22.222,1.6,31.441,6.298,31.441,25.142,31.441
2014,26.55,15.84,9.28,0.43,284.946,11.97,2.39,11.97,9.58,11.97,75.653,45.135,26.443,1.225,34.108,6.81,34.108,27.298,34.108
2015,32.65,15.84,10.06,0.33,274.473,10.28,2.06,10.28,8.22,10.28,89.615,43.477,27.612,0.906,28.216,5.654,28.216,22.562,28.216
2016,27.75,15.84,12.61,0.71,241.639,10.77,2.15,10.77,8.62,10.77,67.055,38.276,30.471,1.716,26.025,5.195,26.025,20.829,26.025
2017,30.71,15.84,13.51,1.25,250.608,9.67,1.93,9.67,7.74,9.67,76.962,39.696,33.857,3.133,24.234,4.837,24.234,19.397,24.234
2018,25.94,15.84,11.05,1.68,309.128,11.37,2.27,11.37,9.1,11.37,80.188,48.966,34.159,5.193,35.148,7.017,35.148,28.131,35.148
2019,23.15,15.84,11.98,2.37,308.947,11.66,2.33,11.66,9.33,11.66,71.521,48.937,37.012,7.322,36.023,7.198,36.023,28.825,36.023
2020,22.51,15.84,13.32,2.66,319.468,11.42,2.28,11.42,9.14,11.42,71.912,50.604,42.553,8.498,36.483,7.284,36.483,29.199,36.483
2021,22.81,15.84,14.4,2.97,319.839,10.99,2.2,10.99,8.79,10.99,72.955,50.662,46.057,9.499,35.15,7.036,35.15,28.114,35.15
2022,22.65,15.84,14.51,2.97,354.238,11.01,2.2,11.01,8.81,11.01,80.235,56.111,51.4,10.521,39.002,7.793,39.002,31.208,39.002
2023,22.55,15.84,13.69,3.41,384.043,11.13,2.23,11.13,8.9,11.13,86.602,60.832,52.576,13.096,42.744,8.564,42.744,34.18,42.744
2024,22.31,15.64,13.69,3.41,395.249,11.24,2.25,11.24,8.99,11.24,88.18,61.817,54.11,13.478,44.426,8.893,44.426,35.533,44.426
2025,22.31,15.64,13.69,3.41,402.435,11.24,2.25,11.24,8.99,11.24,89.783,62.941,55.093,13.723,45.234,9.055,45.234,36.179,45.234
2026,22.31,15.64,13.69,3.41,416.521,11.24,2.25,11.24,8.99,11.24,92.926,65.144,57.022,14.203,46.817,9.372,46.817,37.445,46.817
