Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
1964,29.92,20.31,7.39,8.03,0.137,8.59,5.15,6.87,6.87,6.87,0.041,0.028,0.01,0.011,0.012,0.007,0.009,0.009,0.009
1965,29.92,20.31,7.39,8.03,0.149,8.59,5.15,6.87,6.87,6.87,0.045,0.03,0.011,0.012,0.013,0.008,0.01,0.01,0.01
1966,29.92,20.31,7.39,8.03,0.168,8.59,5.15,6.87,6.87,6.87,0.05,0.034,0.012,0.013,0.014,0.009,0.012,0.012,0.012
1967,29.92,20.31,7.39,8.03,0.19,8.59,5.15,6.87,6.87,6.87,0.057,0.039,0.014,0.015,0.016,0.01,0.013,0.013,0.013
1968,29.92,20.31,7.39,8.03,0.218,8.59,5.15,6.87,6.87,6.87,0.065,0.044,0.016,0.018,0.019,0.011,0.015,0.015,0.015
1969,29.92,20.31,7.39,8.03,0.254,8.59,5.15,6.87,6.87,6.87,0.076,0.052,0.019,0.02,0.022,0.013,0.017,0.017,0.017
1970,29.92,20.31,7.39,8.03,0.294,8.59,5.15,6.87,6.87,6.87,0.088,0.06,0.022,0.024,0.025,0.015,0.02,0.02,0.02
1971,29.92,20.31,7.39,8.03,0.347,8.59,5.15,6.87,6.87,6.87,0.104,0.07,0.026,0.028,0.03,0.018,0.024,0.024,0.024
1972,29.92,20.31,7.39,8.03,0.417,8.59,5.15,6.87,6.87,6.87,0.125,0.085,0.031,0.033,0.036,0.021,0.029,0.029,0.029
1973,29.92,20.31,7.39,10.42,0.522,7.99,4.79,6.39,6.39,6.39,0.156,0.106,0.039,0.054,0.042,0.025,0.033,0.033,0.033
1974,29.92,20.31,7.39,10.5,0.704,7.97,4.78,6.38,6.38,6.38,0.211,0.143,0.052,0.074,0.056,0.034,0.045,0.045,0.045
1975,29.92,20.31,7.39,10.46,0.874,7.98,4.79,6.39,6.39,6.39,0.261,0.177,0.065,0.091,0.07,0.042,0.056,0.056,0.056
1976,29.92,20.31,7.39,13.47,1.001,7.23,4.34,5.78,5.78,5.78,0.299,0.203,0.074,0.135,0.072,0.043,0.058,0.058,0.058
1977,29.92,20.31,7.39,16.1,1.109,6.57,3.94,5.26,5.26,5.26,0.332,0.225,0.082,0.179,0.073,0.044,0.058,0.058,0.058
1978,29.92,20.31,7.39,18.96,1.179,5.86,3.51,4.68,4.68,4.68,0.353,0.239,0.087,0.223,0.069,0.041,0.055,0.055,0.055
1979,29.92,20.31,7.39,19.52,1.463,5.72,3.43,4.57,4.57,4.57,0.438,0.297,0.108,0.286,0.084,0.05,0.067,0.067,0.067
1980,29.92,20.31,7.39,18.67,1.861,5.93,3.56,4.74,4.74,4.74,0.557,0.378,0.138,0.348,0.11,0.066,0.088,0.088,0.088
1981,29.92,20.31,7.39,14.21,2.584,7.04,4.23,5.64,5.64,5.64,0.773,0.525,0.191,0.367,0.182,0.109,0.146,0.146,0.146
1982,29.92,20.31,7.39,17.14,2.657,6.31,3.79,5.05,5.05,5.05,0.795,0.54,0.196,0.455,0.168,0.101,0.134,0.134,0.134
1983,29.92,20.31,7.39,25.59,2.998,4.2,2.52,3.36,3.36,3.36,0.897,0.609,0.222,0.767,0.126,0.076,0.101,0.101,0.101
1984,29.92,20.31,7.39,24.16,3.789,4.56,2.73,3.65,3.65,3.65,1.134,0.769,0.28,0.915,0.173,0.103,0.138,0.138,0.138
1985,29.92,20.31,7.39,16.33,3.512,6.51,3.91,5.21,5.21,5.21,1.051,0.713,0.26,0.573,0.229,0.137,0.183,0.183,0.183
1986,29.92,20.31,7.39,12.84,4.3,7.39,4.43,5.91,5.91,5.91,1.287,0.873,0.318,0.552,0.318,0.19,0.254,0.254,0.254
1987,29.92,20.31,7.39,30.86,5.768,2.88,1.73,2.3,2.3,2.3,1.726,1.172,0.426,1.78,0.166,0.1,0.133,0.133,0.133
1988,29.92,20.31,7.39,13.99,4.917,7.1,4.26,5.68,5.68,5.68,1.471,0.999,0.363,0.688,0.349,0.209,0.279,0.279,0.279
1989,29.92,20.31,7.39,14.76,5.461,6.91,4.14,5.52,5.52,5.52,1.634,1.109,0.404,0.806,0.377,0.226,0.301,0.301,0.301
1990,29.92,20.31,7.39,16.8,6.299,6.4,3.84,5.12,5.12,5.12,1.885,1.279,0.465,1.058,0.403,0.242,0.322,0.322,0.322
1991,27.51,20.31,7.39,18.72,8.3,6.52,3.91,5.21,5.21,5.21,2.283,1.686,0.613,1.554,0.541,0.325,0.432,0.432,0.432
1992,29.65,20.31,7.39,14.1,8.805,7.14,4.28,5.71,5.71,5.71,2.611,1.788,0.651,1.242,0.629,0.377,0.503,0.503,0.503
1993,27.17,20.31,7.39,8.62,9.02,9.13,5.48,7.3,7.3,7.3,2.451,1.832,0.667,0.778,0.824,0.494,0.658,0.658,0.658
1994,32.99,20.31,7.39,9.24,8.215,7.52,4.51,6.01,6.01,6.01,2.71,1.669,0.607,0.759,0.618,0.371,0.494,0.494,0.494
1995,29.38,20.31,7.39,8.25,10.694,8.67,5.2,6.94,6.94,6.94,3.142,2.172,0.79,0.882,0.927,0.556,0.742,0.742,0.742
1996,23.17,20.31,7.39,5.08,15.894,11.01,6.61,8.81,8.81,8.81,3.683,3.228,1.175,0.807,1.75,1.051,1.4,1.4,1.4
1997,30.36,20.31,7.39,4.9,13.937,9.26,5.56,7.41,7.41,7.41,4.231,2.831,1.03,0.683,1.291,0.775,1.033,1.033,1.033
1998,29.26,20.31,7.39,4.39,13.763,9.66,5.8,7.73,7.73,7.73,4.027,2.795,1.017,0.604,1.329,0.798,1.064,1.064,1.064
1999,31.84,20.31,7.39,3.88,13.016,9.15,5.49,7.32,7.32,7.32,4.144,2.644,0.962,0.505,1.191,0.715,0.953,0.953,0.953
2000,27.43,20.31,7.39,2.04,15.419,10.71,6.43,8.57,8.57,8.57,4.229,3.132,1.139,0.315,1.651,0.991,1.321,1.321,1.321
2001,26.5,21.56,4.87,1.71,16.66,11.34,6.81,9.07,9.07,9.07,4.415,3.592,0.811,0.285,1.889,1.135,1.511,1.511,1.511
2002,30.43,21.42,6.54,1.67,15.257,9.99,5.99,7.99,7.99,7.99,4.643,3.268,0.998,0.255,1.524,0.914,1.219,1.219,1.219
2003,30.12,24.76,8.33,1.4,15.891,8.85,5.31,7.08,7.08,7.08,4.786,3.935,1.324,0.222,1.406,0.844,1.125,1.125,1.125
2004,30.56,22.74,7.13,1.04,16.906,9.63,5.78,7.7,7.7,7.7,5.166,3.844,1.205,0.176,1.628,0.977,1.302,1.302,1.302
2005,33.7,22.28,7.89,0.76,16.436,8.84,5.31,7.08,7.08,7.08,5.539,3.662,1.297,0.125,1.453,0.873,1.164,1.164,1.164
2006,30.93,22.54,7.85,0.46,19.816,9.56,5.73,7.65,7.65,7.65,6.129,4.467,1.556,0.091,1.894,1.135,1.516,1.516,1.516
2007,39.22,23.23,10.35,0.17,22.447,6.76,4.05,5.41,5.41,5.41,8.804,5.214,2.323,0.038,1.517,0.909,1.214,1.214,1.214
2008,27.95,30.1,8.65,0.08,28.677,8.3,4.98,6.64,6.64,6.64,8.015,8.632,2.481,0.023,2.38,1.428,1.904,1.904,1.904
2009,23.41,21.85,7.15,0.08,28.358,11.88,7.13,9.5,9.5,9.5,6.639,6.196,2.028,0.023,3.369,2.022,2.694,2.694,2.694
2010,32.2,18.57,10.94,0.01,30.396,9.57,5.74,7.65,7.65,7.65,9.787,5.645,3.325,0.003,2.909,1.745,2.325,2.325,2.325
2011,32.63,28.86,11.97,0.01,36.435,6.63,3.98,5.31,5.31,5.31,11.889,10.515,4.361,0.004,2.416,1.45,1.935,1.935,1.935
2012,31.4,31.37,13.21,0.01,37.316,6.0,3.6,4.8,4.8,4.8,11.717,11.706,4.929,0.004,2.239,1.343,1.791,1.791,1.791
2013,27.6,28.84,13.96,0.01,38.868,7.4,4.44,5.92,5.92,5.92,10.728,11.21,5.426,0.004,2.876,1.726,2.301,2.301,2.301
2014,23.87,20.47,13.66,0.0,42.283,10.5,6.3,8.4,8.4,8.4,10.093,8.655,5.776,0.0,4.44,2.664,3.552,3.552,3.552
2015,20.95,17.7,13.54,0.0,50.087,11.95,7.17,9.56,9.56,9.56,10.493,8.865,6.782,0.0,5.985,3.591,4.788,4.788,4.788
2016,19.81,17.55,13.31,0.0,47.053,12.33,7.4,9.87,9.87,9.87,9.321,8.258,6.263,0.0,5.802,3.482,4.644,4.644,4.644
2017,21.56,17.25,15.31,0.0,50.142,11.47,6.88,9.18,9.18,9.18,10.811,8.649,7.677,0.0,5.751,3.45,4.603,4.603,4.603
2018,20.03,20.72,14.57,0.0,56.54,11.17,6.7,8.93,8.93,8.93,11.325,11.715,8.238,0.0,6.316,3.788,5.049,5.049,5.049
2019,19.71,19.47,16.29,0.62,54.431,10.98,6.59,8.78,8.78,8.78,10.728,10.598,8.867,0.337,5.977,3.587,4.779,4.779,4.779
2020,11.38,19.19,13.86,0.35,91.794,13.8,8.28,11.04,11.04,11.04,10.446,17.615,12.723,0.321,12.668,7.601,10.134,10.134,10.134
2021,15.43,11.47,19.15,0.37,72.59,13.4,8.04,10.72,10.72,10.72,11.201,8.326,13.901,0.269,9.727,5.836,7.782,7.782,7.782
2022,15.76,15.13,17.41,0.45,77.042,12.81,7.69,10.25,10.25,10.25,12.142,11.656,13.413,0.347,9.869,5.925,7.897,7.897,7.897
2023,18.42,14.07,17.39,0.44,89.307,12.42,7.45,9.94,9.94,9.94,16.45,12.565,15.53,0.393,11.092,6.653,8.877,8.877,8.877
2024,20.13,12.86,17.39,0.44,100.085,12.29,7.38,9.84,9.84,9.84,20.147,12.871,17.405,0.44,12.3,7.386,9.848,9.848,9.848
2025,20.13,11.99,17.39,0.44,105.5,12.51,7.51,10.01,10.01,10.01,21.237,12.649,18.346,0.464,13.198,7.923,10.561,10.561,10.561
2026,20.13,11.99,17.39,0.44,109.192,12.51,7.51,10.01,10.01,10.01,21.98,13.092,18.989,0.48,13.66,8.2,10.93,10.93,10.93
