Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
1967,4.86,14.76,9.25,2.97,2.312,17.04,3.41,17.04,13.63,17.04,0.112,0.341,0.214,0.069,0.394,0.079,0.394,0.315,0.394
1968,4.86,14.76,9.25,2.97,2.427,17.04,3.41,17.04,13.63,17.04,0.118,0.358,0.225,0.072,0.414,0.083,0.414,0.331,0.414
1969,4.86,14.76,9.25,2.97,2.549,17.04,3.41,17.04,13.63,17.04,0.124,0.376,0.236,0.076,0.434,0.087,0.434,0.347,0.434
1970,4.86,14.76,9.25,2.97,2.676,17.04,3.41,17.04,13.63,17.04,0.13,0.395,0.248,0.079,0.456,0.091,0.456,0.365,0.456
1971,4.86,14.76,9.25,2.97,2.81,17.04,3.41,17.04,13.63,17.04,0.137,0.415,0.26,0.083,0.479,0.096,0.479,0.383,0.479
1972,4.86,14.76,9.25,2.97,2.95,17.04,3.41,17.04,13.63,17.04,0.143,0.435,0.273,0.088,0.503,0.101,0.503,0.402,0.503
1973,4.86,14.76,9.25,2.97,3.098,17.04,3.41,17.04,13.63,17.04,0.151,0.457,0.287,0.092,0.528,0.106,0.528,0.422,0.528
1974,4.86,14.76,9.25,2.97,3.253,17.04,3.41,17.04,13.63,17.04,0.158,0.48,0.301,0.097,0.554,0.111,0.554,0.443,0.554
1975,4.86,14.76,9.25,2.97,3.415,17.04,3.41,17.04,13.63,17.04,0.166,0.504,0.316,0.101,0.582,0.116,0.582,0.466,0.582
1976,4.86,14.76,9.25,2.97,3.586,17.04,3.41,17.04,13.63,17.04,0.174,0.529,0.332,0.107,0.611,0.122,0.611,0.489,0.611
1977,4.86,14.76,9.25,2.97,3.766,17.04,3.41,17.04,13.63,17.04,0.183,0.556,0.348,0.112,0.642,0.128,0.642,0.513,0.642
1978,4.86,14.76,9.25,2.97,3.954,17.04,3.41,17.04,13.63,17.04,0.192,0.584,0.366,0.117,0.674,0.135,0.674,0.539,0.674
1979,4.86,14.76,9.25,2.97,4.152,17.04,3.41,17.04,13.63,17.04,0.202,0.613,0.384,0.123,0.707,0.142,0.707,0.566,0.707
1980,4.86,14.76,9.25,2.97,4.359,17.04,3.41,17.04,13.63,17.04,0.212,0.643,0.403,0.129,0.743,0.149,0.743,0.594,0.743
1981,4.86,14.76,9.25,2.97,4.577,17.04,3.41,17.04,13.63,17.04,0.222,0.676,0.423,0.136,0.78,0.156,0.78,0.624,0.78
1982,4.86,14.76,9.25,2.97,4.806,17.04,3.41,17.04,13.63,17.04,0.234,0.709,0.445,0.143,0.819,0.164,0.819,0.655,0.819
1983,4.86,14.76,9.25,2.97,5.046,17.04,3.41,17.04,13.63,17.04,0.245,0.745,0.467,0.15,0.86,0.172,0.86,0.688,0.86
1984,4.86,14.76,9.25,2.97,5.299,17.04,3.41,17.04,13.63,17.04,0.258,0.782,0.49,0.157,0.903,0.181,0.903,0.722,0.903
1985,4.86,14.76,9.25,2.97,5.563,17.04,3.41,17.04,13.63,17.04,0.27,0.821,0.515,0.165,0.948,0.19,0.948,0.758,0.948
1986,4.86,14.76,9.25,2.97,5.842,17.04,3.41,17.04,13.63,17.04,0.284,0.862,0.54,0.173,0.995,0.199,0.995,0.796,0.995
1987,4.86,14.76,9.25,2.97,6.134,17.04,3.41,17.04,13.63,17.04,0.298,0.905,0.567,0.182,1.045,0.209,1.045,0.836,1.045
1988,4.86,14.76,9.25,2.97,6.44,17.04,3.41,17.04,13.63,17.04,0.313,0.951,0.596,0.191,1.097,0.22,1.097,0.878,1.097
1989,4.86,14.76,9.25,2.97,6.762,17.04,3.41,17.04,13.63,17.04,0.329,0.998,0.626,0.201,1.152,0.231,1.152,0.922,1.152
1990,4.86,14.76,9.25,2.97,7.101,17.04,3.41,17.04,13.63,17.04,0.345,1.048,0.657,0.211,1.21,0.242,1.21,0.968,1.21
1991,4.86,14.76,9.25,2.97,6.571,17.04,3.41,17.04,13.63,17.04,0.319,0.97,0.608,0.195,1.12,0.224,1.12,0.896,1.12
1992,4.86,14.76,9.25,2.97,6.569,17.04,3.41,17.04,13.63,17.04,0.319,0.97,0.608,0.195,1.119,0.224,1.119,0.895,1.119
1993,4.86,14.76,9.25,2.97,6.172,17.04,3.41,17.04,13.63,17.04,0.3,0.911,0.571,0.183,1.052,0.21,1.052,0.841,1.052
1994,4.86,14.76,9.25,2.97,5.603,17.04,3.41,17.04,13.63,17.04,0.272,0.827,0.518,0.166,0.955,0.191,0.955,0.764,0.955
1995,4.86,14.76,9.25,2.97,5.372,17.04,3.41,17.04,13.63,17.04,0.261,0.793,0.497,0.16,0.915,0.183,0.915,0.732,0.915
1996,4.86,14.76,9.25,2.97,5.546,17.04,3.41,17.04,13.63,17.04,0.27,0.819,0.513,0.165,0.945,0.189,0.945,0.756,0.945
1997,4.86,14.76,9.25,2.97,5.844,17.04,3.41,17.04,13.63,17.04,0.284,0.863,0.541,0.174,0.996,0.199,0.996,0.797,0.996
1998,4.86,14.76,9.25,4.76,5.183,16.59,3.32,16.59,13.27,16.59,0.252,0.765,0.479,0.247,0.86,0.172,0.86,0.688,0.86
1999,4.86,14.76,9.25,7.49,3.366,15.91,3.18,15.91,12.73,15.91,0.164,0.497,0.311,0.252,0.535,0.107,0.535,0.428,0.535
2000,4.86,14.76,9.25,9.83,3.531,15.33,3.07,15.33,12.26,15.33,0.172,0.521,0.327,0.347,0.541,0.108,0.541,0.433,0.541
2001,4.86,14.76,8.41,8.41,4.228,15.89,3.18,15.89,12.71,15.89,0.205,0.624,0.356,0.356,0.672,0.134,0.672,0.537,0.672
2002,4.86,14.76,9.42,8.0,4.398,15.74,3.15,15.74,12.59,15.74,0.214,0.649,0.414,0.352,0.692,0.139,0.692,0.554,0.692
2003,4.82,10.61,9.57,5.36,6.023,17.41,3.48,17.41,13.93,17.41,0.29,0.639,0.576,0.323,1.049,0.21,1.049,0.839,1.049
2004,4.65,10.61,10.94,4.13,8.541,17.42,3.48,17.42,13.93,17.42,0.397,0.906,0.934,0.353,1.488,0.297,1.488,1.19,1.488
2005,4.71,10.29,11.53,2.36,13.233,17.78,3.56,17.78,14.22,17.78,0.623,1.362,1.526,0.312,2.353,0.471,2.353,1.882,2.353
2006,4.94,13.27,11.72,2.36,18.764,16.93,3.39,16.93,13.54,16.93,0.927,2.49,2.199,0.443,3.177,0.636,3.177,2.541,3.177
2007,5.47,11.94,7.58,2.36,24.288,18.16,3.63,18.16,14.53,18.16,1.329,2.9,1.841,0.573,4.411,0.882,4.411,3.529,4.411
2008,4.27,13.65,8.41,2.36,30.912,17.83,3.57,17.83,14.26,17.83,1.32,4.219,2.6,0.73,5.512,1.104,5.512,4.408,5.512
2009,4.7,13.04,11.36,2.36,26.711,17.13,3.43,17.13,13.71,17.13,1.255,3.483,3.034,0.63,4.576,0.916,4.576,3.662,4.576
2010,4.51,15.92,8.21,2.36,34.295,17.25,3.45,17.25,13.8,17.25,1.547,5.46,2.816,0.809,5.916,1.183,5.916,4.733,5.916
2011,4.41,16.98,8.68,2.59,41.206,16.84,3.37,16.84,13.47,16.84,1.817,6.997,3.577,1.067,6.939,1.389,6.939,5.55,6.939
2012,4.78,17.77,9.45,2.35,46.217,16.42,3.28,16.42,13.13,16.42,2.209,8.213,4.368,1.086,7.589,1.516,7.589,6.068,7.589
2013,5.44,17.32,9.32,2.95,48.629,16.24,3.25,16.24,12.99,16.24,2.645,8.422,4.532,1.435,7.897,1.58,7.897,6.317,7.897
2014,4.9,16.08,10.03,3.32,47.681,16.42,3.28,16.42,13.13,16.42,2.336,7.667,4.782,1.583,7.829,1.564,7.829,6.261,7.829
2015,4.85,12.19,8.39,4.07,40.17,17.62,3.52,17.62,14.1,17.62,1.948,4.897,3.37,1.635,7.078,1.414,7.078,5.664,7.078
2016,4.34,13.84,9.48,6.82,31.536,16.38,3.28,16.38,13.1,16.38,1.369,4.365,2.99,2.151,5.166,1.034,5.166,4.131,5.166
2017,3.45,11.42,7.86,3.97,44.643,18.33,3.67,18.33,14.66,18.33,1.54,5.098,3.509,1.772,8.183,1.638,8.183,6.545,8.183
2018,4.43,13.88,9.1,6.44,37.097,16.54,3.31,16.54,13.23,16.54,1.643,5.149,3.376,2.389,6.136,1.228,6.136,4.908,6.136
2019,5.04,14.11,8.25,6.06,41.052,16.63,3.33,16.63,13.31,16.63,2.069,5.792,3.387,2.488,6.827,1.367,6.827,5.464,6.827
2020,3.7,18.0,10.06,6.41,40.51,15.46,3.09,15.46,12.37,15.46,1.499,7.292,4.075,2.597,6.263,1.252,6.263,5.011,6.263
2021,3.71,19.83,11.62,6.8,47.46,14.51,2.9,14.51,11.61,14.51,1.761,9.411,5.515,3.227,6.886,1.376,6.886,5.51,6.886
2022,2.38,20.06,10.6,7.73,51.275,14.81,2.96,14.81,11.85,14.81,1.22,10.286,5.435,3.964,7.594,1.518,7.594,6.076,7.594
2023,1.9,20.8,10.7,8.68,64.257,14.48,2.9,14.48,11.58,14.48,1.221,13.365,6.876,5.578,9.304,1.863,9.304,7.441,9.304
2024,1.94,21.96,10.7,8.68,71.531,14.18,2.84,14.18,11.35,14.18,1.388,15.708,7.654,6.209,10.143,2.031,10.143,8.119,10.143
2025,1.94,21.96,10.7,8.68,75.153,14.18,2.84,14.18,11.35,14.18,1.458,16.504,8.041,6.523,10.657,2.134,10.657,8.53,10.657
2026,1.94,21.96,10.7,8.68,77.783,14.18,2.84,14.18,11.35,14.18,1.509,17.081,8.323,6.752,11.03,2.209,11.03,8.828,11.03
