Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
1987,5.38,15.45,7.84,3.53,53.913,10.17,6.78,13.56,23.73,13.56,2.901,8.33,4.227,1.903,5.483,3.655,7.311,12.794,7.311
1988,5.38,16.16,7.84,3.53,58.325,10.07,6.71,13.42,23.49,13.42,3.138,9.425,4.573,2.059,5.873,3.914,7.827,13.701,7.827
1989,5.34,15.82,7.84,3.53,56.313,10.12,6.75,13.5,23.62,13.5,3.007,8.909,4.415,1.988,5.699,3.801,7.602,13.301,7.602
1990,5.52,17.18,7.84,3.53,71.915,9.89,6.59,13.19,23.08,13.19,3.97,12.355,5.638,2.539,7.112,4.739,9.486,16.598,9.486
1991,5.07,17.17,7.84,3.5,78.218,9.96,6.64,13.28,23.25,13.28,3.966,13.43,6.132,2.738,7.791,5.194,10.387,18.186,10.387
1992,4.73,16.16,7.84,3.97,88.463,10.1,6.73,13.46,23.56,13.46,4.184,14.296,6.935,3.512,8.935,5.954,11.907,20.842,11.907
1993,4.09,16.16,7.84,3.67,92.283,10.24,6.82,13.65,23.89,13.65,3.774,14.913,7.235,3.387,9.45,6.294,12.597,22.046,12.597
1994,3.98,15.51,7.84,4.52,102.72,10.22,6.82,13.63,23.85,13.63,4.088,15.932,8.053,4.643,10.498,7.006,14.001,24.499,14.001
1995,4.06,15.31,7.84,4.48,119.865,10.25,6.83,13.66,23.91,13.66,4.867,18.351,9.397,5.37,12.286,8.187,16.374,28.66,16.374
1996,3.78,15.28,7.84,3.94,120.019,10.37,6.92,13.83,24.21,13.83,4.537,18.339,9.41,4.729,12.446,8.305,16.599,29.057,16.599
1997,3.6,14.55,7.84,4.04,105.305,10.5,7.0,13.99,24.49,13.99,3.791,15.322,8.256,4.254,11.057,7.371,14.732,25.789,14.732
1998,3.53,14.55,7.84,4.28,108.363,10.47,6.98,13.96,24.43,13.96,3.825,15.767,8.496,4.638,11.346,7.564,15.127,26.473,15.127
1999,3.18,14.33,7.84,4.32,110.321,10.55,7.03,14.07,24.62,14.07,3.508,15.809,8.649,4.766,11.639,7.756,15.522,27.161,15.522
2000,3.11,14.45,7.84,4.19,99.675,10.56,7.04,14.08,24.65,14.08,3.1,14.403,7.815,4.176,10.526,7.017,14.034,24.57,14.034
2001,3.05,15.26,8.7,4.17,96.8,10.32,6.88,13.76,24.09,13.76,2.952,14.772,8.422,4.037,9.99,6.66,13.32,23.319,13.32
2002,2.73,15.18,8.84,3.72,116.172,10.43,6.95,13.91,24.34,13.91,3.171,17.635,10.27,4.322,12.117,8.074,16.159,28.276,16.159
2003,2.72,16.2,9.31,3.46,128.033,10.25,6.83,13.66,23.91,13.66,3.482,20.741,11.92,4.43,13.123,8.745,17.489,30.613,17.489
2004,2.63,16.1,9.31,3.47,141.492,10.28,6.85,13.7,23.98,13.7,3.721,22.78,13.173,4.91,14.545,9.692,19.384,33.93,19.384
2005,2.57,15.7,9.39,3.88,143.721,10.27,6.85,13.69,23.96,13.69,3.694,22.564,13.495,5.576,14.76,9.845,19.675,34.436,19.675
2006,2.47,15.85,9.34,4.34,143.821,10.2,6.8,13.6,23.8,13.6,3.552,22.796,13.433,6.242,14.67,9.78,19.56,34.229,19.56
2007,2.44,15.56,9.56,3.88,154.728,10.28,6.86,13.71,24.0,13.71,3.775,24.076,14.792,6.003,15.906,10.614,21.213,37.135,21.213
2008,2.41,15.89,9.78,3.56,173.23,10.25,6.84,13.67,23.93,13.67,4.175,27.526,16.942,6.167,17.756,11.849,23.681,41.454,23.681
2009,2.31,15.52,9.97,2.98,180.77,10.38,6.92,13.84,24.23,13.84,4.176,28.055,18.023,5.387,18.764,12.509,25.019,43.801,25.019
2010,2.19,15.29,10.26,2.76,193.034,10.43,6.95,13.9,24.33,13.9,4.227,29.515,19.805,5.328,20.133,13.416,26.832,46.965,26.832
2011,2.21,15.45,10.5,2.51,229.627,10.4,6.93,13.87,24.27,13.87,5.075,35.477,24.111,5.764,23.881,15.913,31.849,55.731,31.849
2012,2.11,15.47,10.86,2.26,218.643,10.39,6.93,13.86,24.25,13.86,4.613,33.824,23.745,4.941,22.717,15.152,30.304,53.021,30.304
2013,2.19,15.09,10.56,1.95,228.588,10.53,7.02,14.04,24.57,14.04,5.006,34.494,24.139,4.457,24.07,16.047,32.094,56.164,32.094
2014,1.97,15.32,10.79,1.8,234.186,10.52,7.01,14.02,24.54,14.02,4.613,35.877,25.269,4.215,24.636,16.416,32.833,57.469,32.833
2015,2.01,15.39,10.92,1.69,228.395,10.5,7.0,14.0,24.5,14.0,4.591,35.15,24.941,3.86,23.982,15.988,31.975,55.957,31.975
2016,2.05,15.36,11.18,1.46,228.647,10.49,7.0,13.99,24.48,13.99,4.687,35.12,25.563,3.338,23.985,16.005,31.988,55.973,31.988
2017,2.05,15.46,11.32,1.23,230.746,10.49,6.99,13.99,24.48,13.99,4.73,35.673,26.12,2.838,24.205,16.129,32.281,56.487,32.281
2018,2.06,15.53,11.38,1.0,233.859,10.51,7.0,14.01,24.51,14.01,4.817,36.318,26.613,2.339,24.579,16.37,32.764,57.319,32.764
2019,2.18,15.68,11.51,0.9,234.381,10.46,6.97,13.95,24.41,13.95,5.109,36.751,26.977,2.109,24.516,16.336,32.696,57.212,32.696
2020,2.09,14.27,11.18,0.68,286.719,10.77,7.18,14.36,25.12,14.36,5.992,40.915,32.055,1.95,30.88,20.586,41.173,72.024,41.173
2021,1.96,14.61,11.95,0.58,298.127,10.64,7.09,14.18,24.82,14.18,5.843,43.556,35.626,1.729,31.721,21.137,42.274,73.995,42.274
2022,2.16,15.42,12.35,0.71,263.061,10.4,6.94,13.87,24.28,13.87,5.682,40.564,32.488,1.868,27.358,18.256,36.487,63.871,36.487
2023,2.21,15.42,11.65,0.98,288.423,10.46,6.98,13.95,24.41,13.95,6.374,44.475,33.601,2.827,30.169,20.132,40.235,70.404,40.235
2024,2.27,15.42,11.65,0.98,301.31,10.45,6.97,13.94,24.39,13.94,6.84,46.462,35.103,2.953,31.487,21.001,42.003,73.49,42.003
2025,2.27,15.42,11.65,0.98,324.178,10.45,6.97,13.94,24.39,13.94,7.359,49.988,37.767,3.177,33.877,22.595,45.19,79.067,45.19
2026,2.27,15.42,11.65,0.98,335.524,10.45,6.97,13.94,24.39,13.94,7.616,51.738,39.089,3.288,35.062,23.386,46.772,81.834,46.772
